aria_label,thumbnail_hrefs,link_hrefs
"↪ Philippe 👣  Ⓥ, Abattage massif de 4000 #arbres en #HauteMarne : ""les arbres qui tuent n'ont plus leur place au bord de nos routes !"" dit le Président LR du Conseil départemental. https://france3-regions.francetvinfo.fr/grand-est/haute-marne/abattage-massif-de-4000-arbres-en-haute-marne-les-arbres-qui-tuent-n-ont-plus-leur-place-au-bord-de-nos-routes-2921853.htmlEn 2024...., Feb 10, 03:15 PM, mascottus@veganism.social",,https://france3-regions.francetvinfo.fr/grand-est/haute-marne/abattage-massif-de-4000-arbres-en-haute-marne-les-arbres-qui-tuent-n-ont-plus-leur-place-au-bord-de-nos-routes-2921853.html
"Elektrizitätswerke Schönau, In ihrem #Klima-Podcast kommt Claudia Kemfert zu dem Schluss, dass die Kraftwerksstrategie der Bundesregierung fehlgeleitet, teuer und ineffizient ist. Zumal der Bau neuer Gaskraftwerke mit Blick auf die #Energiewende absolut unsinnig sei. https://www.youtube.com/watch?v=MT2R8a14xhU, Feb 10, 03:15 PM, ews@energiewende.social",,https://www.youtube.com/watch?v=MT2R8a14xhU
"Sabi, Samira und ich sehen uns im Gärtchen um. #caturday, Feb 10, 03:56 PM, Sabi@mas.to",https://media.mas.to/masto-public/media_attachments/files/111/906/820/141/587/057/original/17bed9e8bb991e6e.jpg,
"Antje Michel, Irgendwie hab ich den Eindruck der #caturday ist in meiner Timeline aus der Mode gekommen, aber ich hab doch so ein schönes Katzenfoto.#catsofmastodon #felliverse #Markttag, Feb 10, 03:56 PM, EjtnaMic@bildung.social",https://storage.gra.cloud.ovh.net/v1/AUTH_91eb37814936490c95da7b85993cc2ff/bildungsocial/media_attachments/files/111/906/815/871/719/401/original/2c34288e20522fcc.jpg,
"Alexander Wohlrab, , Feb 10, 02:50 PM, alexanderwohlrab@troet.cafe",https://media.troet.cafe/troet.cafe/media_attachments/files/111/906/561/974/969/366/original/188eb28e34a124a3.jpeg,
"OwiOwiFouetteMoi, Samedi prochain, viens me faire coucou à la Fnac de Poitiers, de 15h à 17h !Je signe mes bouquins, les bb mignons et les paquets de gnocchis, comme d'habitude. #OwiOwi, Feb 10, 01:28 PM, Owi@piaille.fr",,
"Rolf Blijleven, Op het ministerie van ""Justitie en Veiligheid"" hebben we een staatssecretaris én een minister de artikel 1 van de grondwet aan hun laars lappen. NRC: Hoe een schaduwteam van Yesilgöz een omstreden asielaanpak doorvoerdehttps://www.nrc.nl/nieuws/2024/02/09/minister-yesilgoz-zocht-met-schaduwteam-voor-asielaanpak-bewust-de-randen-van-de-wet-op-a4189649(of https://archive.ph/LyMwBmaar, jongons, menson, steun onderzoeksjournalistiek!Neem een digitaal abo op een krant die bij je past. Doneer! Naar draagkracht. Het is hard nodig. Barre tijden zijn nu. ), Feb 10, 02:45 PM, RolfBly",,https://www.nrc.nl/nieuws/2024/02/09/minister-yesilgoz-zocht-met-schaduwteam-voor-asielaanpak-bewust-de-randen-van-de-wet-op-a4189649
"喜歡寡婦，想早日讓妻子變成寡婦, 到底能不能發明個詞用來形容那種一陣子不吃就會特想吃結果吃了之後感覺就那樣的食物，模擬人生4嗎, Feb 10, 03:47 PM, MyosotisExpress@bgme.me",,
"Léo Varnet, Un article du journal du @cnrs pour lequel j'ai été interviewé aux côtés de Sharon Peperkamp, Heather Burnett et Éliane Viennot :https://lejournal.cnrs.fr/articles/lecriture-inclusive-par-dela-le-point-median?utm_medium=Social&utm_source=Mastodon#psycholinguistique #EcritureInclusive #LangageInclusif #PointMedian, Feb 10, 01:02 PM, LeoVarnet@fediscience.org",,https://lejournal.cnrs.fr/articles/lecriture-inclusive-par-dela-le-point-median?utm_medium=Social&utm_source=Mastodon
"ageofcool, #Alltagsrassismus Fischtheke. Junge Verkäuferin, möglicherweise nicht“rein deutsch“. Verkäuferin packt den Fisch ein Kundin, circa 65-70 Jahre alt, seufzt theatralisch und laut „ Gott, sind sie langsam können sie nicht mal schneller machen“ erneutes theatralisches seufzen. Ich merke, wie ich sauer werde und sage tatsächlich „ können Sie vielleicht etwas höflicher sein das nervt ja sogar mich“ und wünsche der Verkäuferin, während die Kunde noch da ist, noch einen schönen Tag und höfliche Kunden., Feb 10, 04:11 PM, coolinthegame@social.anoxinon.de",,
"Moritz Hürtgen, Samstagmorgen: frische Brötchen,Müsli fein mit Mandelmus.Hundchen gibt ganz artig Pfötchen,aus der Bluetoothbox ein Gruß:Dax und Moritz talken bohnig,zieht euch ihren Podcast rein.Und dazu ein Brot mit Honig –Welt in Ordnung, alles fein ️, Feb 10, 01:54 PM, hrtgn",https://files.mastodon.social/media_attachments/files/111/906/342/023/480/363/original/4d42cda2441dfdc7.jpeg,
"땡스, 차례상 표준안을 만든 사람의 말에 따르면,요즘 제사를 가면 수박, 바나나, 포도, 멜론 등등 올라오는데차례와 제사 구분없이 치킨 피자 같은 걸 올려도 괜찮게 생각하신다고.오히려 젊은 세대나 어린이들이 제사를 반기는 요소가 될 수 있고,제사 지내는 걸로 인해 가족 간에 불화가 생길 것 같으면 안하는 게 맞다고 한다.왜냐면 제사는 결국 가족 간의 화합을 위한 행사니까.https://www.chosun.com/national/weekend/2023/09/23/JMWRHFILENGD5PVLAUQPTJFNBY/, Feb 10, 01:29 PM, thx@mustard.blog",,https://www.chosun.com/national/weekend/2023/09/23/JMWRHFILENGD5PVLAUQPTJFNBY/
"Tristan Nitot✓, Quand interdit-on Hanouna d’antenne ? « Loana, qui a raconté son viol, sacrifiée sur l’autel de « TPMP » »https://www.lemonde.fr/m-perso/article/2024/02/08/loana-sacrifiee-sur-l-autel-de-tpmp_6215464_4497916.html?lmd_medium=al&lmd_campaign=envoye-par-appli&lmd_creation=ios&lmd_source=default, Feb 10, 02:21 PM, nitot@framapiaf.org",,https://www.lemonde.fr/m-perso/article/2024/02/08/loana-sacrifiee-sur-l-autel-de-tpmp_6215464_4497916.html?lmd_medium=al&lmd_campaign=envoye-par-appli&lmd_creation=ios&lmd_source=default
"Sabine Nuss, ""Wär ich nicht arm, wärst Du nicht reich"" (Brecht) - aber wie hängt das eine mit dem anderen zusammen?  Out now Der neue Wirtschaftspodcast ""Armutszeugnis"". Dank an @rosaluxstiftung.bsky.social fürs Ermöglichen! Lauscht rein & schreibt Wünsche & Anregungen an: ""Armutszeugnis at rosalux.org"".Hier lang: rosalux.org/armutszeugnis, Feb 10, 04:06 PM, sabinenuss",https://files.mastodon.social/media_attachments/files/111/906/857/651/354/689/original/1d36aa6fffae8017.png,
"Shimaneko1985, 2019～20年にBSで「おしん」の再放送があった時、おしんの初恋の相手である社会活動家浩太（渡瀬恒彦扮）に対するTwitterのハッシュタグ「おしん」で集まった批判がメチャメチャ強すぎて、引いてしまったのだわよ。いわく「甘え」いわく「プー太郎のくせに」「浩太働け」のオンパレード。良い所のぼっちゃまなのになんでこんな反社会的な活動をするのか、とか。ワイは、昭和本放送時代の「おしん」の浩太評は知らんけど、もう2019年の本邦において社会運動と言うのは完全に市民権を失ったのかもしれん…ってかなり悲しい気持ちになった。農民運動に手を貸す…どころか傾倒しまくって身を滅ぼす手前まで行く坊ちゃまに惹かれる農民の娘おしんちゃんの気持ちも、もう理解されないっぽい。視聴者の皆々様。農民じゃなくてちょっと上の資産階級（政治家？経営者？）のお気持ちなのだろうなあ…と。ポンニチにそこまで富裕層が多いとも思えんから、まーアレですな。政府さんの国民飼いならしの意図はしっかりと実現されとるのう。ということをツイッタランドでしみじみと思い知った次第。, Feb 10, 02:53 PM, Shimaneko1985@toot.blue",,
"keinzahnkatzen, ""Natürlich lasse ich, der Straßenkater, mich von einer Sofakatze nicht einschüchtern, aber dieses Fräulein Leo ist wirklich sehr gefährlich."", Feb 10, 02:51 PM, keinzahnkatzen@troet.cafe",https://media.troet.cafe/troet.cafe/media_attachments/files/111/906/552/303/274/171/original/9ef40f1b534e36ba.jpg,
"Marquito, Ich fahre jetzt zu IKEA. Zur Mittagszeit. An einem Samstag. Solltet ihr nichts mehr von mir hören: es war echt toll mit euch!, Feb 10, 03:35 PM, marquito",,
"Thiago Ferrer Morini, La pregunta aquí es muy sencilla: ¿evacuar a dónde? Si Israel no responde —y no responde—, es que la respuesta es moralmente inaceptable incluso para Benjamín #Netanyahu#Israel #Gaza #noticiashttps://elpais.com/internacional/2024-02-09/israel-ordena-la-evacuacion-de-mas-de-un-millon-de-civiles-de-rafah-para-destruir-a-hamas.html, Feb 10, 03:33 PM, tferrer@journa.host",,https://elpais.com/internacional/2024-02-09/israel-ordena-la-evacuacion-de-mas-de-un-millon-de-civiles-de-rafah-para-destruir-a-hamas.html
"VCD Nordrhein-Westfalen, ""Für die Generalsanierung des Schienennetzes fehlen Milliarden. Ein Bündnis von Verbänden und Gewerkschaften ruft die Bundesregierung deshalb zur Kurskorrektur auf. Sonst seien Mobilitätswende und Klimaziele in Gefahr.""https://www.tagesschau.de/inland/innenpolitik/bahn-schienennetz-haushalt-100.html, Feb 10, 12:48 PM, vcdnrw@nrw.social",,https://www.tagesschau.de/inland/innenpolitik/bahn-schienennetz-haushalt-100.html
"⏚ Larchmutz 🦊 🍂, Le député Renaissance Marc Ferraccci, est chargé de réfléchir à l'acte II de la loi sur la croissance. Ici, il s'agira visiblement de desindexer le SMIC de la hausse des prix. Cela viendra s'ajouter à la casse sociale en cours dans le travail : travail obligatoire pour toucher le RSA, fin des allocations de solidarité spécifiques (ASS), etc.La macronie c'est dégueulasse., Feb 10, 02:11 PM, Larchmutz@mamot.fr",,
"森さん@キンバリー使い🇩🇪, パセリのジェノベーゼ。, Feb 10, 03:29 PM, moriteppei",https://files.mastodon.social/media_attachments/files/111/906/711/349/224/384/original/58420e1a31825c9d.jpg,
"ADFC Friedrichshain-Kreuzberg, Morgen, Sonntag, 11.02.2024, wird Fahrradaktivist #AndreasMandalka, im #Fediverse aktiv als @natenom, mit #VisionZero-Demos bundesweit gedacht.Auch in #Berlin:12:30 Uhr #BudapesterStraße #Zoo #Elefantentor13:00 Uhr SchweigeminuteDanach #Fahrraddemo zum @bmdv#Natenom war am 30.01. auf dem #Fahrrad bei #Pforzheim getötet worden.https://berlin.adfc.de/neuigkeit/gedenken-zum-tod-von-andreas-mandalkaDanke an @CCitiesOrg und @RespectCyclistshttps://www.openstreetmap.org/way/26408024, Feb 10, 03:05 PM, adfc_xhain@berlin.social",,https://berlin.adfc.de/neuigkeit/gedenken-zum-tod-von-andreas-mandalka
"Croissandra, 08:15-Morgenrunde: neblig. Keine 100 Meter Sicht, die Welt nicht ganz geladen. Keine Straße, die Autos plötzlich weg, herrlich. Nachteil: Joggerinnen tauchen aus dem Nichts auf und erschrecken uns ins Mark. Guten Samstag, Bande., Feb 10, 03:55 PM, confettication@troet.cafe","https://media.troet.cafe/troet.cafe/media_attachments/files/111/906/797/137/686/419/original/6629523358474dd8.jpeg,https://media.troet.cafe/troet.cafe/media_attachments/files/111/906/797/230/871/217/original/45613914fd29a7ea.jpeg",
"HrAhlers 🇪🇺🏴‍☠️🐾, Hey ihr Auswärtsfahrerhoschies, kommt gut hin und zurück.Lasst Platz im Rucksack für die drei Punkte. #Mia träumt  noch ein wenig.#fcmFCSP #FCSP, Feb 10, 01:28 PM, HrAhlers",https://files.mastodon.social/media_attachments/files/111/906/233/542/038/389/original/64a7eb43e99740ce.jpg,
"maya, Our community cat waiting for foods.  #Caturday #cat #CatsOfMastodon, Feb 10, 03:54 PM, maya@zirk.us",https://cdn.masto.host/zirkus/media_attachments/files/111/906/813/244/702/601/original/204f906cecf8b78b.jpg,
"Ruth, Wenn die Autokorrektur aus Fasching Faschismus macht., Feb 10, 03:26 PM, RuthInkognito",,
"patlourenco, There’s no joy like a just-arrived-and-brand-new card box. Happy #caturday!#catsofmastodon #cats, Feb 10, 02:23 PM, patlourenco@masto.pt",https://cdn.masto.host/mastopt/media_attachments/files/111/906/439/320/660/750/original/6b365ec6c3f3156c.jpeg,
"Barbara Wimmer - shroombab, Spannend. Der umstrittene #AMS-#Algorithmus muss von Gerichten neu geprüft werden. Entscheidend ist die Frage, ob die KI am Ende entscheidet, oder der Mensch. Quelle: https://www.derstandard.at/story/3000000206845/entscheidet-die-ki-ueber-jobs-hoechstgericht-laesst-ams-algorithmus-erneut-pruefen, Feb 10, 02:21 PM, shroombab@chaos.social",,https://www.derstandard.at/story/3000000206845/entscheidet-die-ki-ueber-jobs-hoechstgericht-laesst-ams-algorithmus-erneut-pruefen
"Erbse, Bald ist ja #EndoMarch und die #Endometriose-Vereinigung hat dazu ein Aktions-Paket mit Beutel, Stickern, Postkarten und Plakaten entworfen. Das Paket kann man sich kostenlos bestellen und im März Läden, Praxen und Co in der Gegend damit ausstatten.  Finde das einfach hervorragend!Falls du helfen möchtest, liebes Fediverse:https://www.endometriose-vereinigung.de/walkandrunforendo/, Feb 10, 02:18 PM, erbse@chaos.social",,https://www.endometriose-vereinigung.de/walkandrunforendo/
"Richard ☠️ Monvoisin, Rokhaya Diallo qui envoie toujours le steak, (https://www.theguardian.com/commentisfree/2024/feb/09/france-emmanuel-macron-babies-women-fertility?CMP=Share_iOSApp_Other)et qui montre que d'une part Macron parle de ""réarmement"" pour la natalité (! On croirait lire les métaphores des vieux obstétriciens cathos réacs des années 50, comme Grantly Dick-Read), comme si la fécondité des gens appartenait à la nation.. D'autre part qu'il y a un magnifique bi-standard : ok pour hausser la natalité, mais à Mayotte où elle explose, là.... Euh non. - >, Feb 10, 11:32 AM, RichardMonvoisin",https://files.mastodon.social/media_attachments/files/111/905/778/685/806/922/original/6c3f336c507bd80a.jpg,
"Armando el pollo, Imagínate que tu mayor problema en esta vida fuese que se vayan a cumplir los objetivos de la Agenda 2030 que es algo que no ven muy posible ni quienes los inventaron, Feb 10, 03:19 PM, arma_pollo",,
"Spookhrystmasn't  Time, Illidan de exposición.#caturday, Feb 10, 02:35 PM, Lazykisama@tkz.one",https://media.tkz.one/tkz/media_attachments/files/111/906/501/212/191/635/original/143091b793ddff66.jpg,
"ᗰᗩᖇK ᗩᑎᗪ Dᖇᗩᗯ, Der heutige Tag ist ideal um Altlasten los zu werden. #fruhling #fruhjahrsputz #cartoon #witze #procreate, Feb 10, 03:17 PM, mark_and_draw@mastodon.art",https://cdn.masto.host/mastodonart/media_attachments/files/111/906/663/063/339/746/original/f5c74c63c4268db9.jpeg,
"Mehdi Khament ⏚, Les agronomes Lydia et Claude Bourguignon alertent également depuis des années sur les dérives de la méthanisation au sein du CSNM (Collectif Scientifique National Méthanisation raisonnable)., Feb 10, 01:58 PM, Lezecolos@mamot.fr",https://static.mamot.fr/media_attachments/files/111/906/344/846/059/524/original/0916cb891b7bb4c7.jpg,
"어둠사자, 요즘 뉴스에 니트족이 늘어난다고 하는데 이거 솔직히 이 사람들 심정이 공감되서 마음이 아픔.우리나라 청년들 뭔가 넘지 못하면 사회에서 매장당하는 복선과 같은 플래그(흔히 '사망 플래그' 라고 부르는 거...) 적어도 하나씩은 쥐어주는데넘지못하면 진짜 매장시켜버릴 분위기를 만듦.그렇게 압박에 시달리다보면 결국 방 안에만 갇히게 되는거야., Feb 10, 02:30 PM, gnh1201@catswords.social",,
"o ifrit, Alguém tem experiência fazendo templates para a instant view de Telegram? #telegram, Feb 10, 03:37 PM, ifrit@masto.ai",,
"💚Stephanie💚🌍, Der 717. Kriegstag im Überblick  #RussiaUkraineWar #UkraineWarWas in den letzten 24 Stunden geschah, 10. Feb 2024u.a:Ukraine setzte erfolgreiche Drohnenangriffe gegen zwei russ Ölraffinerien in der Region Krasnodar durch.Ru verstärkt illegale Chemiewaffeneinsätze.https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-february-9-2024, Feb 10, 02:47 PM, StephanieHount1@troet.cafe",,https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-february-9-2024
"Bjørn Bäuchle, Ich bin heute mit @zebrastian beim #RideOfSilence in #Kassel dabei. 14:45 Uhr ab Friedrichsplatz, geht bis zum Ehlener Kreuz. Weil ich mich nicht so wahnsinnig gut fühle, sind wir mit dem #LongTail unterwegs, trefft uns auf einem weißen #SpicyCurry, auf dem vielleicht hinten ein oder zwei Kinder sitzen.#RIPNatenom #rip_natenom #RipSuchanka #GhostBikeCC @Latz, Feb 10, 01:36 PM, baeuchle@chaos.social",https://assets.chaos.social/media_attachments/files/111/906/268/843/638/153/original/8b555a3497f16ddb.jpg,
"NetKlar, #neurodivergent #autism #adhd #ADHS #Hochbegabung Kontakt für erwachsene Neurodiverse aus NRW (übernommen durch Kassen) für psychologische Psychotherapie/Diagnostik kann ich herstellen, schreibt gerne PN mit ""Kontakt"" auch für weitere Infos. Gerne RT. , Feb 10, 02:25 PM, NetKlar@troet.cafe",,
"Kamon ∞, Algunos estarán en contra, pero creo que someter mi deadname a publicidad restringida fue la mejor decisión que tomé.Normalmente, cuando te cambias el nombre legal, ponen tu nuevo nombre en el margen. O al menos si tu partida de nacimiento sigue estando en físico, lo hacen. Los funcionarios no suelen informar de esto.Pues bien, yo lo solicité a publicidad restringida. Esto quiere decir, entre otras cosas, que hicieran una nueva partida de nacimiento con mi nombre real. Y es mano de santo., Feb 10, 12:45 PM, kamon@xarxa.cloud",,
"Wikipédia en français, Hier, l'article consacré à l'homme politique et juriste Robert Badinter, qui œuvra pour abolir la peine de mort en France, a été le plus consulté sur #Wikipédia en français .Il est décédé à 95 ans.https://pageviews.wmcloud.org/topviews/?project=fr.wikipedia.org&platform=all-access&date=yesterday&excludes=Cookie%20(informatique), Feb 10, 04:06 PM, wikipedia_fr@wikis.world",https://cdn.masto.host/wikisworld/media_attachments/files/111/906/859/150/261/262/original/5bf83937dd0457b6.png,
